#
1
1065
14;1;114473;;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114473;;;;;;;;;;;;;;;;;;
16;1;114473;;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114473;;;;;;;;;;;;;;;;;;
11;1;114473;;117968;;65.00;1.000;65.45;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114473;;;;;;0;;;;;;;;;;;;
14;1;114473;;117968;;000000000002;000000000002;0.00;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114473;;;;;;;;;;;;;;;;;;
16;1;114473;;117968;;;1.000;0.00;0;416;64.55;64.55;000000000001;;2200000006165;;;;0000000001;;;1/416/114473;;;;;;;;;;;;;;;;;;
41;1;114473;;;0000000002;1;72.00;72.00;0;416;;;0;;;0;;;0000000001;;;1/416/114473;;;;;;;;;;;;;;;;;;
43;1;114473;;;0000000002;1;72.00;72.00;0;416;;;000000000001;;;;;;0000000001;;;2/19433/203;;;;;;;;;;;;;;;;;;
49;1;114473;;;;;;72.00;0;416;;;000000000001;;;;;;0000000001;;;2/19433/203;;;;;;;;;;;;;;;;;;
45;1;114473;;;;;;72.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14507;4047310889;2/19433/203;;;;;;;;;;;;;;;;;;13.07.2021 14:00:00
55;1;114473;;;;;2.000;72.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114473;;;;;;;;;;;;;;;;;;
42;1;114474;;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
11;1;114474;;106884;;7.50;1.000;7.58;0;416;7.42;7.42;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114474;;;;;;0;;;;;;;;;;;;
14;1;114474;;106884;;000000000002;000000000002;0.00;0;416;7.42;7.42;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
16;1;114474;;106884;;;1.000;0.00;0;416;7.42;7.42;000000000001;;2200000004819;;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
11;1;114474;;277;;39.00;1.000;39.42;0;416;38.58;38.58;000000000001;;2200000006226;39.00;;;0000000001;;;1/416/114474;;;;;;0;;;;;;;;;;;;
14;1;114474;;277;;000000000002;000000000002;0.00;0;416;38.58;38.58;000000000001;;2200000006226;39.00;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
16;1;114474;;277;;;1.000;0.00;0;416;38.58;38.58;000000000001;;2200000006226;;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
41;1;114474;;;0000000002;1;46.00;46.00;0;416;;;0;;;0;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
43;1;114474;;;0000000002;1;46.00;46.00;0;416;;;000000000001;;;;;;0000000001;;;3/19434/203;;;;;;;;;;;;;;;;;;
49;1;114474;;;;;;46.00;0;416;;;000000000001;;;;;;0000000001;;;3/19434/203;;;;;;;;;;;;;;;;;;
45;1;114474;;;;;;46.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14508;2139989668;3/19434/203;;;;;;;;;;;;;;;;;;13.07.2021 14:16:00
55;1;114474;;;;;2.000;46.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114474;;;;;;;;;;;;;;;;;;
42;1;114475;;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
11;1;114475;;277;;39.00;1.000;39.42;0;416;38.58;38.58;000000000001;;2200000006226;39.00;;;0000000001;;;1/416/114475;;;;;;0;;;;;;;;;;;;
14;1;114475;;277;;000000000002;000000000002;0.00;0;416;38.58;38.58;000000000001;;2200000006226;39.00;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
16;1;114475;;277;;;1.000;0.00;0;416;38.58;38.58;000000000001;;2200000006226;;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
11;1;114475;;106884;;7.50;1.000;7.58;0;416;7.42;7.42;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114475;;;;;;0;;;;;;;;;;;;
14;1;114475;;106884;;000000000002;000000000002;0.00;0;416;7.42;7.42;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
16;1;114475;;106884;;;1.000;0.00;0;416;7.42;7.42;000000000001;;2200000004819;;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
40;1;114475;;;0000000001;0;100.00;100.00;0;416;;;0;;;0;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
43;1;114475;;;0000000001;0;46.00;46.00;0;416;;;000000000001;;;;;;0000000001;;;4/19435/203;;;;;;;;;;;;;;;;;;
40;1;114475;;;0000000001;0;-54.00;-54.00;0;416;;;;;;;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
49;1;114475;;;;;;46.00;0;416;;;000000000001;;;;;;0000000001;;;4/19435/203;;;;;;;;;;;;;;;;;;
45;1;114475;;;;;;46.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14509;0595290188;4/19435/203;;;;;;;;;;;;;;;;;;13.07.2021 14:17:00
55;1;114475;;;;;2.000;46.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114475;;;;;;;;;;;;;;;;;;
42;1;114476;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
11;1;114476;00006192;106884;;7.50;2.000;15.00;0;416;7.50;15.00;000000000001;;2200000004819;15.00;;;0000000001;;;1/416/114476;;;;;;0;;;;;;;;;;;;
14;1;114476;00006192;106884;;000000000002;000000000002;0.00;0;416;7.50;15.00;000000000001;;2200000004819;15.00;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
16;1;114476;00006192;106884;;;2.000;0.00;0;416;7.50;15.00;000000000001;;2200000004819;;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
11;1;114476;00006192;117322;;75.00;1.000;75.00;0;416;75.00;75.00;000000000001;;2200000006066;75.00;;;0000000001;;;1/416/114476;;;;;;0;;;;;;;;;;;;
14;1;114476;00006192;117322;;000000000002;000000000002;0.00;0;416;75.00;75.00;000000000001;;2200000006066;75.00;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
16;1;114476;00006192;117322;;;1.000;0.00;0;416;75.00;75.00;000000000001;;2200000006066;;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
11;1;114476;00006192;117324;;71.00;1.000;71.00;0;416;71.00;71.00;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114476;;;;;;0;;;;;;;;;;;;
14;1;114476;00006192;117324;;000000000002;000000000002;0.00;0;416;71.00;71.00;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
16;1;114476;00006192;117324;;;1.000;0.00;0;416;71.00;71.00;000000000001;;2200000006103;;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
41;1;114476;00006192;;0000000002;1;161.00;161.00;0;416;;;0;;;0;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
43;1;114476;00006192;;0000000002;1;161.00;161.00;0;416;;;000000000001;;;;;;0000000001;;;5/19436/203;;;;;;;;;;;;;;;;;;
49;1;114476;00006192;;;;;161.00;0;416;;;000000000001;;;;;;0000000001;;;5/19436/203;;;;;;;;;;;;;;;;;;
45;1;114476;00006192;;;;;161.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14510;1526692530;5/19436/203;;;;;;;;;;;;;;;;;;13.07.2021 14:38:00
55;1;114476;00006192;;;;4.000;161.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114476;;;;;;;;;;;;;;;;;;
64;1;114468;;;;27200.09;0.00;0.00;9;416;;;000000000001;;;;;;;;;1/19432/203;;;;;;;;;;;;;;;;;;
64;1;114469;;;;0.00;481583.72;0.00;9;416;;;000000000002;;;;;;;;;0/6832/427;;;;;;;;;;;;;;;;;;
42;1;114477;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
11;1;114477;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114477;;;;;;0;;;;;;;;;;;;
14;1;114477;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
16;1;114477;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
11;1;114477;00006192;117968;;65.00;1.000;65.45;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114477;;;;;;0;;;;;;;;;;;;
14;1;114477;00006192;117968;;000000000002;000000000002;0.00;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
16;1;114477;00006192;117968;;;1.000;0.00;0;416;64.55;64.55;000000000001;;2200000006165;;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
41;1;114477;00006192;;0000000002;1;72.00;72.00;0;416;;;0;;;0;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
43;1;114477;00006192;;0000000002;1;72.00;72.00;0;416;;;000000000001;;;;;;0000000001;;;6/19437/203;;;;;;;;;;;;;;;;;;
49;1;114477;00006192;;;;;72.00;0;416;;;000000000001;;;;;;0000000001;;;6/19437/203;;;;;;;;;;;;;;;;;;
45;1;114477;00006192;;;;;72.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14511;0674369443;6/19437/203;;;;;;;;;;;;;;;;;;13.07.2021 15:46:00
55;1;114477;00006192;;;;2.000;72.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114477;;;;;;;;;;;;;;;;;;
42;1;114479;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
11;1;114479;00006192;277;;39.00;3.000;117.42;0;416;38.86;116.58;000000000001;;2200000006226;117.00;;;0000000001;;;1/416/114479;;;;;;0;;;;;;;;;;;;
14;1;114479;00006192;277;;000000000002;000000000002;0.00;0;416;38.86;116.58;000000000001;;2200000006226;117.00;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
16;1;114479;00006192;277;;;3.000;0.00;0;416;38.86;116.58;000000000001;;2200000006226;;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
11;1;114479;00006192;106884;;7.50;3.000;22.58;0;416;7.47;22.42;000000000001;;2200000004819;22.50;;;0000000001;;;1/416/114479;;;;;;0;;;;;;;;;;;;
14;1;114479;00006192;106884;;000000000002;000000000002;0.00;0;416;7.47;22.42;000000000001;;2200000004819;22.50;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
16;1;114479;00006192;106884;;;1.000;0.00;0;416;7.48;7.48;000000000001;;2200000004819;;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
16;1;114479;00006192;106884;;;2.000;0.00;0;416;7.47;14.94;000000000001;;2200000004819;;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
41;1;114479;00006192;;0000000002;1;139.00;139.00;0;416;;;0;;;0;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
43;1;114479;00006192;;0000000002;1;139.00;139.00;0;416;;;000000000001;;;;;;0000000001;;;8/19440/203;;;;;;;;;;;;;;;;;;
49;1;114479;00006192;;;;;139.00;0;416;;;000000000001;;;;;;0000000001;;;8/19440/203;;;;;;;;;;;;;;;;;;
45;1;114479;00006192;;;;;139.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14513;1454763702;8/19440/203;;;;;;;;;;;;;;;;;;13.07.2021 16:50:00
55;1;114479;00006192;;;;6.000;139.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114479;;;;;;;;;;;;;;;;;;
42;1;114481;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
11;1;114481;00006192;106884;;7.50;2.000;15.00;0;416;7.50;15.00;000000000001;;2200000004819;15.00;;;0000000001;;;1/416/114481;;;;;;0;;;;;;;;;;;;
14;1;114481;00006192;106884;;000000000002;000000000002;0.00;0;416;7.50;15.00;000000000001;;2200000004819;15.00;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
16;1;114481;00006192;106884;;;2.000;0.00;0;416;7.50;15.00;000000000001;;2200000004819;;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
11;1;114481;00006192;117968;;65.00;2.000;130.00;0;416;65.00;130.00;000000000001;;2200000006165;130.00;;;0000000001;;;1/416/114481;;;;;;0;;;;;;;;;;;;
14;1;114481;00006192;117968;;000000000002;000000000002;0.00;0;416;65.00;130.00;000000000001;;2200000006165;130.00;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
16;1;114481;00006192;117968;;;2.000;0.00;0;416;65.00;130.00;000000000001;;2200000006165;;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
40;1;114481;00006192;;0000000001;0;145.00;145.00;0;416;;;0;;;0;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
43;1;114481;00006192;;0000000001;0;145.00;145.00;0;416;;;000000000001;;;;;;0000000001;;;10/19442/203;;;;;;;;;;;;;;;;;;
49;1;114481;00006192;;;;;145.00;0;416;;;000000000001;;;;;;0000000001;;;10/19442/203;;;;;;;;;;;;;;;;;;
45;1;114481;00006192;;;;;145.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14515;0178938255;10/19442/203;;;;;;;;;;;;;;;;;;13.07.2021 16:59:00
55;1;114481;00006192;;;;4.000;145.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114481;;;;;;;;;;;;;;;;;;
42;1;114482;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
11;1;114482;00006192;106884;;7.50;2.000;15.00;0;416;7.50;15.00;000000000001;;2200000004819;15.00;;;0000000001;;;1/416/114482;;;;;;0;;;;;;;;;;;;
14;1;114482;00006192;106884;;000000000002;000000000002;0.00;0;416;7.50;15.00;000000000001;;2200000004819;15.00;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
16;1;114482;00006192;106884;;;2.000;0.00;0;416;7.50;15.00;000000000001;;2200000004819;;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
11;1;114482;00006192;117968;;65.00;2.000;130.00;0;416;65.00;130.00;000000000001;;2200000006165;130.00;;;0000000001;;;1/416/114482;;;;;;0;;;;;;;;;;;;
14;1;114482;00006192;117968;;000000000002;000000000002;0.00;0;416;65.00;130.00;000000000001;;2200000006165;130.00;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
16;1;114482;00006192;117968;;;2.000;0.00;0;416;65.00;130.00;000000000001;;2200000006165;;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
40;1;114482;00006192;;0000000001;0;1000.00;1000.00;0;416;;;0;;;0;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
43;1;114482;00006192;;0000000001;0;145.00;145.00;0;416;;;000000000001;;;;;;0000000001;;;11/19443/203;;;;;;;;;;;;;;;;;;
40;1;114482;00006192;;0000000001;0;-855.00;-855.00;0;416;;;;;;;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
49;1;114482;00006192;;;;;145.00;0;416;;;000000000001;;;;;;0000000001;;;11/19443/203;;;;;;;;;;;;;;;;;;
45;1;114482;00006192;;;;;145.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14516;1171120104;11/19443/203;;;;;;;;;;;;;;;;;;13.07.2021 17:09:00
55;1;114482;00006192;;;;4.000;145.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114482;;;;;;;;;;;;;;;;;;
42;1;114483;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114483;;;;;;;;;;;;;;;;;;
11;1;114483;00006192;105638;;4.00;1.000;4.00;0;416;4.00;4.00;000000000001;;2200000003379;4.00;;;0000000001;;;1/416/114483;;;;;;0;;;;;;;;;;;;
14;1;114483;00006192;105638;;000000000002;000000000002;0.00;0;416;4.00;4.00;000000000001;;2200000003379;4.00;;;0000000001;;;1/416/114483;;;;;;;;;;;;;;;;;;
16;1;114483;00006192;105638;;;1.000;0.00;0;416;4.00;4.00;000000000001;;2200000003379;;;;0000000001;;;1/416/114483;;;;;;;;;;;;;;;;;;
40;1;114483;00006192;;0000000001;0;5.00;5.00;0;416;;;0;;;0;;;0000000001;;;1/416/114483;;;;;;;;;;;;;;;;;;
43;1;114483;00006192;;0000000001;0;4.00;4.00;0;416;;;000000000001;;;;;;0000000001;;;12/19444/203;;;;;;;;;;;;;;;;;;
40;1;114483;00006192;;0000000001;0;-1.00;-1.00;0;416;;;;;;;;;0000000001;;;1/416/114483;;;;;;;;;;;;;;;;;;
49;1;114483;00006192;;;;;4.00;0;416;;;000000000001;;;;;;0000000001;;;12/19444/203;;;;;;;;;;;;;;;;;;
45;1;114483;00006192;;;;;4.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14517;0469447805;12/19444/203;;;;;;;;;;;;;;;;;;13.07.2021 17:13:00
55;1;114483;00006192;;;;1.000;4.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114483;;;;;;;;;;;;;;;;;;
42;1;114484;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
11;1;114484;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114484;;;;;;0;;;;;;;;;;;;
14;1;114484;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
16;1;114484;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
11;1;114484;00006192;117324;;71.00;1.000;71.45;0;416;70.55;70.55;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114484;;;;;;0;;;;;;;;;;;;
14;1;114484;00006192;117324;;000000000002;000000000002;0.00;0;416;70.55;70.55;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
16;1;114484;00006192;117324;;;1.000;0.00;0;416;70.55;70.55;000000000001;;2200000006103;;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
40;1;114484;00006192;;0000000001;0;100.00;100.00;0;416;;;0;;;0;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
43;1;114484;00006192;;0000000001;0;78.00;78.00;0;416;;;000000000001;;;;;;0000000001;;;13/19445/203;;;;;;;;;;;;;;;;;;
40;1;114484;00006192;;0000000001;0;-22.00;-22.00;0;416;;;;;;;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
49;1;114484;00006192;;;;;78.00;0;416;;;000000000001;;;;;;0000000001;;;13/19445/203;;;;;;;;;;;;;;;;;;
45;1;114484;00006192;;;;;78.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14518;3264618105;13/19445/203;;;;;;;;;;;;;;;;;;13.07.2021 17:34:00
55;1;114484;00006192;;;;2.000;78.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114484;;;;;;;;;;;;;;;;;;
42;1;114485;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114485;;;;;;;;;;;;;;;;;;
11;1;114485;00006192;117324;;71.00;1.000;71.00;0;416;71.00;71.00;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114485;;;;;;0;;;;;;;;;;;;
